mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,zcr,chroma,spectral_centroid,emotion,gender,file,emotion_group
-787.7235,86.2447,9.011122,18.975998,10.758525,14.432211,-1.9265208,5.2886224,-1.0911797,-3.5004325,2.3677983,4.0089946,3.2417514,0.06156496288489736,0.5913195,6334.737290682848,sad,male,data\Actor_05\03-01-04-01-01-02-05.wav,urgent
-806.65906,73.12427,13.3854065,19.376148,8.624548,16.145151,1.461999,6.499918,-1.3463496,-3.577196,-0.2433953,5.009816,3.48745,0.05805680841924399,0.6417512,6840.3651392541815,sad,male,data\Actor_05\03-01-04-01-02-01-05.wav,urgent
-777.7711,83.46096,16.423904,23.009153,9.652596,14.920282,-2.1152387,7.3887377,-1.0237083,-3.1468568,2.032435,5.7039247,3.4100246,0.06398027792744253,0.6374415,6179.881148565824,sad,male,data\Actor_05\03-01-04-01-02-02-05.wav,urgent
-774.4121,79.73259,13.315589,20.63134,9.76415,14.491447,-2.628854,5.5204315,-2.5079188,0.99423707,0.12339967,0.6459771,1.4845026,0.06918298192771084,0.6197483,6502.005256623731,sad,male,data\Actor_05\03-01-04-02-01-01-05.wav,urgent
-790.59973,81.00657,9.1066675,17.74947,14.382375,17.070662,0.79103225,3.4602294,-3.4732122,1.5508635,0.6458633,0.10719394,4.09367,0.06473464220276873,0.60446554,6519.336492616657,sad,male,data\Actor_05\03-01-04-02-01-02-05.wav,urgent
-738.37933,64.149254,5.344612,17.254885,9.875319,10.171444,-1.5616273,2.9478457,-2.629762,-1.0007083,0.3437692,-0.5584886,2.6812787,0.07878823544381107,0.61806357,6657.680063551697,sad,male,data\Actor_05\03-01-04-02-02-01-05.wav,urgent
-768.28424,75.991165,5.6833158,13.939804,9.684701,13.050103,0.04128604,2.1897538,-0.83723325,-2.1460805,-1.6406525,0.07493007,3.9798775,0.05685248940677966,0.53729653,6714.049380349578,sad,male,data\Actor_05\03-01-04-02-02-02-05.wav,urgent
-567.54004,77.56695,-8.457943,3.9207332,1.9460759,11.819979,-14.057415,-2.2653143,-1.5817614,-2.4103527,-5.664477,-3.5412087,0.55049634,0.06582515495867769,0.52695006,5791.790218560474,angry,male,data\Actor_05\03-01-05-01-01-01-05.wav,urgent
-583.9638,73.541756,-4.8610735,13.352509,5.8811965,13.631638,-11.971298,-0.074582055,-0.5113358,1.731417,-2.8484917,-1.6721637,1.4208888,0.06871088279061624,0.5677504,5861.420519586619,angry,male,data\Actor_05\03-01-05-01-01-02-05.wav,urgent
-658.3985,92.25712,10.439392,15.382305,1.1310184,17.144245,-11.963671,5.0916057,-2.6617107,-4.4118814,-2.721963,0.91068053,4.2951636,0.06734318758180628,0.5195019,5391.68905808555,angry,male,data\Actor_05\03-01-05-01-02-01-05.wav,urgent
-617.5812,86.21082,1.0662209,14.839282,3.6984608,12.383148,-13.410375,4.534248,-1.8325533,-4.6551275,-2.5967085,-1.2582725,0.43521154,0.07399175242130751,0.50742716,5440.853430946544,angry,male,data\Actor_05\03-01-05-01-02-02-05.wav,urgent
-410.08502,53.68095,-17.276892,0.9002447,-3.7101836,5.73275,-12.284323,-6.4308867,-6.3808928,-0.53001326,-9.137878,-4.2107553,0.5410031,0.08556060791015625,0.5227993,6066.9747547331835,angry,male,data\Actor_05\03-01-05-02-01-01-05.wav,urgent
-443.39395,57.006424,-11.7556,7.276813,-2.541634,7.929676,-12.702968,-2.009066,-6.871614,0.3746139,-6.7978516,-3.8408444,0.28459993,0.07645318330223881,0.5606013,5316.344650676639,angry,male,data\Actor_05\03-01-05-02-01-02-05.wav,urgent
-378.97305,46.19807,-11.885606,2.7652798,-7.97421,6.9928646,-11.228325,-8.709319,-6.546465,-0.9612977,-9.294932,-6.717619,2.6781518,0.07942803793988269,0.5411557,6062.699877745581,angry,male,data\Actor_05\03-01-05-02-02-01-05.wav,urgent
-375.92233,48.67503,-15.678991,0.9130914,-9.62566,6.138091,-12.655765,-6.9641724,-6.0187693,0.4066526,-11.7507,-9.210701,3.0688975,0.08246655058651027,0.50016135,5968.927955526885,angry,male,data\Actor_05\03-01-05-02-02-02-05.wav,urgent
-679.86957,67.4138,0.64433426,14.287672,1.3319824,9.708746,-7.92942,0.3422156,-3.1056933,0.2781311,-0.40730554,-0.94388986,-0.85304826,0.06361394332627118,0.56447494,6472.945025508016,fearful,male,data\Actor_05\03-01-06-01-01-01-05.wav,urgent
-683.11664,64.314705,2.5644445,13.713731,4.293927,11.677069,-6.6618986,1.3347564,-3.0110307,-1.6245217,-1.3743638,-0.65132004,-0.33572203,0.07416930379746836,0.5782453,6704.479356871319,fearful,male,data\Actor_05\03-01-06-01-01-02-05.wav,urgent
-735.6164,74.10585,5.410368,17.390244,6.555936,12.561914,-3.631566,3.4709134,-1.7304357,-0.34628782,-0.886611,3.3862295,1.3162736,0.0563575873940678,0.60692215,6750.4640388968255,fearful,male,data\Actor_05\03-01-06-01-02-01-05.wav,urgent
-639.7596,65.10845,2.5356524,9.924289,3.7262785,8.331626,-8.568151,0.099396706,-4.1446877,-1.7943083,-3.7831912,-1.7559727,-0.7657043,0.061106363932291664,0.53815997,6425.604859802444,fearful,male,data\Actor_05\03-01-06-01-02-02-05.wav,urgent
-494.5333,52.200413,-13.822655,1.4291773,-6.267287,5.561171,-10.05408,-4.2174177,-10.804308,-3.0954976,-6.6993117,-5.426561,-2.062078,0.05409642269736842,0.51037294,4773.074275436905,fearful,male,data\Actor_05\03-01-06-02-01-01-05.wav,urgent
-487.92834,72.33608,-20.228128,3.4798777,-5.387781,5.915009,-11.829039,-4.9249563,-15.595353,-5.6148868,-8.889962,-6.468467,-0.03904346,0.07135611007462686,0.43969673,4403.979686298698,fearful,male,data\Actor_05\03-01-06-02-01-02-05.wav,urgent
-503.2778,49.311733,-10.858417,7.091203,-2.227603,7.33086,-9.972189,-3.3602614,-5.889543,-3.2389326,-9.900846,-7.267537,0.07608188,0.05108321340460526,0.52097434,4882.194258460059,fearful,male,data\Actor_05\03-01-06-02-02-01-05.wav,urgent
-494.52658,62.234695,-13.827054,4.022485,-5.873456,5.2173634,-10.575431,-3.9609718,-12.859762,-5.5710487,-8.6237545,-10.310333,-2.3601134,0.07007255423109966,0.45430323,5140.063143504356,fearful,male,data\Actor_05\03-01-06-02-02-02-05.wav,urgent
-758.5461,69.87072,5.249477,22.440687,6.83653,10.896712,-3.1182969,4.9660892,0.8583692,0.23329887,3.3944948,2.122541,5.839977,0.07007615747850122,0.62398505,6573.375333339278,disgust,male,data\Actor_05\03-01-07-01-01-01-05.wav,urgent
-694.624,61.535355,0.7714964,19.819183,3.4739587,8.116658,-6.211774,2.5990348,1.2059216,1.8568199,2.3991847,1.9591492,5.469425,0.08453860592532468,0.6350327,6548.500624575953,disgust,male,data\Actor_05\03-01-07-01-01-02-05.wav,urgent
-745.0414,74.68063,2.9166036,24.985044,-0.78156483,13.4194565,-4.9082327,7.9895205,0.5824773,-3.9836006,1.5053066,1.0048108,6.48243,0.06694789532103824,0.5892157,6537.82023585944,disgust,male,data\Actor_05\03-01-07-01-02-01-05.wav,urgent
-683.0968,60.523193,6.5681815,18.146255,1.6740507,7.8042383,-4.170031,4.7212334,-1.4569211,-3.6950996,-0.5599991,0.21939422,2.9029307,0.07264122596153846,0.62441534,6844.1502023871435,disgust,male,data\Actor_05\03-01-07-01-02-02-05.wav,urgent
-699.59015,72.308266,5.6202145,19.47585,4.63601,7.8679647,-11.673281,5.971952,-5.4705286,0.5809956,-0.4999265,-1.9358525,0.77533567,0.07365128800675676,0.5967141,6331.251451142489,disgust,male,data\Actor_05\03-01-07-02-01-01-05.wav,urgent
-622.9234,65.84624,0.86262786,15.21992,3.3213065,5.6528516,-11.741512,0.46349123,-4.1002045,-1.4250213,-2.6941624,-2.9560647,-3.217234,0.08572537781762295,0.5790872,6426.080021595218,disgust,male,data\Actor_05\03-01-07-02-01-02-05.wav,urgent
-615.2668,68.453636,3.2453578,15.10863,-3.6650512,7.4217124,-9.700256,-1.7449665,-9.193847,-6.184594,-3.6485453,-3.9422462,-2.890904,0.07641540679551122,0.56268334,5915.45790582631,disgust,male,data\Actor_05\03-01-07-02-02-01-05.wav,urgent
-662.8744,103.94456,5.9789705,25.181475,-2.6262095,5.326764,-12.232279,1.7989259,-3.0362077,-1.6805546,-0.28292423,-2.1807957,-3.3785343,0.06542281029929578,0.5464676,4933.520495196512,disgust,male,data\Actor_05\03-01-07-02-02-02-05.wav,urgent
-658.2851,69.19514,1.9624767,14.425354,2.3983486,9.600538,-6.348393,0.5347501,-2.5102575,-1.2904505,-2.283602,-2.462925,-0.085900635,0.07181629496082621,0.5931189,6352.799826910397,surprised,male,data\Actor_05\03-01-08-01-01-01-05.wav,urgent
-646.34155,74.12912,-1.6168959,10.048206,2.140601,8.542957,-11.360659,-0.8596175,-2.2113144,-3.2036679,-4.4763355,-4.226305,-0.80088794,0.06421252264492754,0.5944034,6208.810055067531,surprised,male,data\Actor_05\03-01-08-01-01-02-05.wav,urgent
-688.12317,70.1468,-2.9030223,5.632284,3.1993637,9.514027,-11.829024,1.7929635,-1.9158647,-5.4103403,-5.6767635,-1.066915,-1.430518,0.07964409722222222,0.61419636,7057.684501817929,surprised,male,data\Actor_05\03-01-08-01-02-01-05.wav,urgent
-633.0782,69.727844,4.1850743,13.3742285,3.630677,9.555896,-6.489276,1.1586784,-5.1364136,-5.1565523,-4.516792,-2.888665,-0.7415223,0.06063948006465517,0.550159,5784.844645622122,surprised,male,data\Actor_05\03-01-08-01-02-02-05.wav,urgent
-633.66455,58.254837,-1.0960296,21.999395,-2.7220535,8.565698,-8.440319,4.7220063,-6.540898,-1.7313108,-3.8496184,-3.3014972,-0.34174103,0.07829363321520619,0.56623214,6423.394708478387,surprised,male,data\Actor_05\03-01-08-02-01-01-05.wav,urgent
-605.8551,68.6233,-0.21385482,15.73917,-5.427988,5.890583,-10.449751,2.4604182,-5.55246,0.3309797,-6.9227557,-4.0636144,1.065969,0.061907721185064934,0.54505503,5999.585126001003,surprised,male,data\Actor_05\03-01-08-02-01-02-05.wav,urgent
-589.54834,58.119892,-3.6030607,9.387148,-3.2152383,5.0621853,-9.304837,-0.6549845,-6.680671,-4.5606112,-6.979706,-4.6668854,1.3564453,0.07242272418478261,0.56818825,6406.232380236901,surprised,male,data\Actor_05\03-01-08-02-02-01-05.wav,urgent
-621.5712,67.74282,2.3976157,13.145085,-2.8208644,8.465307,-10.47922,2.815673,-5.4487224,-3.7028115,-7.617901,-5.23445,-0.9326289,0.07148613987198796,0.5449909,6119.490867118056,surprised,male,data\Actor_05\03-01-08-02-02-02-05.wav,urgent
-767.4759,73.5274,-14.756846,3.7603445,2.179436,7.1440024,-11.641492,-3.9296548,-6.3410864,-7.774187,-2.5492647,-1.2185841,-3.3801289,0.06348436251996806,0.5364242,6393.912991932059,neutral,female,data\Actor_06\03-01-01-01-01-01-06.wav,non-urgent
-727.09766,79.94852,-17.029322,7.2597513,4.8718376,7.3673596,-14.306727,-4.3764863,-6.887235,-6.512152,-0.04131141,0.58651817,-3.106719,0.07058408838757396,0.49386147,5674.799138787253,neutral,female,data\Actor_06\03-01-01-01-01-02-06.wav,non-urgent
-732.2728,74.715416,-11.193758,9.882124,1.4883373,8.246992,-9.908222,-4.1388254,-6.7703867,-6.9630594,-0.8284098,-0.029410506,-2.3578668,0.06517486572265625,0.4725293,5976.186958248902,neutral,female,data\Actor_06\03-01-01-01-02-01-06.wav,non-urgent
-739.9889,78.82426,-13.175588,7.84388,1.160188,7.9514666,-11.558872,-4.7770457,-7.6044974,-7.612889,-1.462203,-0.69141465,-4.2912583,0.06729513351393189,0.4873062,6085.206270948018,neutral,female,data\Actor_06\03-01-01-01-02-02-06.wav,non-urgent
-760.0963,70.38165,-7.0369244,14.895753,1.5187685,12.564792,-9.262008,-9.043738,-9.607507,-5.015429,0.31003782,-1.3192326,-3.5726733,0.046797699538258575,0.4983682,5641.475105207935,calm,female,data\Actor_06\03-01-02-01-01-01-06.wav,non-urgent
-752.2438,79.83723,-6.42213,14.221429,1.2245241,14.126369,-9.305338,-9.426623,-12.13879,-7.8767805,2.410181,-0.37939596,-2.7276564,0.049705762987012986,0.4888983,5353.615474663267,calm,female,data\Actor_06\03-01-02-01-01-02-06.wav,non-urgent
-731.6196,91.31346,-4.1083093,13.896775,-4.1554203,14.478597,-9.02882,-9.328955,-12.819087,-7.841082,1.4780833,2.0386918,-1.707761,0.06458010430630026,0.44401437,5016.271912409856,calm,female,data\Actor_06\03-01-02-01-02-01-06.wav,non-urgent
-713.6052,91.171875,-7.003136,10.2425,-4.775912,14.227138,-12.581234,-11.554875,-14.503422,-4.8884044,3.0239642,0.71669614,-5.1817756,0.07345357001582278,0.393808,4939.088865056588,calm,female,data\Actor_06\03-01-02-01-02-02-06.wav,non-urgent
-732.1636,79.045334,-10.74372,12.762476,4.1499114,11.836023,-11.580831,-7.697507,-10.697311,-4.504571,1.3837155,-0.9706552,-4.725746,0.06288439162234043,0.4950206,5481.013422610522,calm,female,data\Actor_06\03-01-02-02-01-01-06.wav,non-urgent
-741.6592,78.75681,-7.444064,15.780494,-0.22835399,11.3930235,-11.262466,-5.226492,-10.305707,-5.2053156,2.5254238,-2.4537704,-2.6842628,0.06712015086206896,0.48336887,5656.525728310229,calm,female,data\Actor_06\03-01-02-02-01-02-06.wav,non-urgent
-735.5878,79.41244,0.60509384,14.837401,-8.089905,12.08187,-11.700296,-7.775461,-14.775683,-9.437133,0.17559117,-2.4581494,-5.1432524,0.06524493243243243,0.45274755,5658.100275819306,calm,female,data\Actor_06\03-01-02-02-02-01-06.wav,non-urgent
-755.84753,84.86619,3.9826868,14.217865,-4.377262,12.027837,-8.769316,-4.0765033,-9.268899,-6.663219,-0.3563892,-0.66747147,0.64081603,0.056561061314174106,0.4554061,5121.541731958829,calm,female,data\Actor_06\03-01-02-02-02-02-06.wav,non-urgent
-652.02704,94.69933,-29.828405,-4.8826027,13.840915,5.2129054,-20.845322,-12.188812,-10.927518,-9.06096,-0.98933744,0.9480405,-10.48848,0.0756335890436747,0.36520198,4373.811557265603,happy,female,data\Actor_06\03-01-03-01-01-01-06.wav,non-urgent
-608.05676,79.35598,-42.20317,-10.743568,5.4524727,2.8259385,-22.118572,-11.73423,-10.78048,-14.367832,-5.315158,4.8594413,-10.820103,0.08245307877218935,0.39370367,4966.106092813527,happy,female,data\Actor_06\03-01-03-01-01-02-06.wav,non-urgent
-676.9961,73.689415,-26.894987,-1.8294779,2.815586,2.6750963,-17.42479,-7.633116,-11.001441,-11.814997,-1.7620538,0.601131,-10.357549,0.0896026049654908,0.4775462,5953.492741557381,happy,female,data\Actor_06\03-01-03-01-02-01-06.wav,non-urgent
-641.2782,64.531006,-21.573975,-5.8818607,7.13482,3.4226034,-17.3173,-7.9399824,-9.006384,-11.929433,-2.36287,3.054592,-7.6307354,0.09190269446594428,0.46945086,5904.386039405288,happy,female,data\Actor_06\03-01-03-01-02-02-06.wav,non-urgent
-458.94272,44.012955,-45.58838,-16.589989,-6.329837,3.9651985,-18.925444,-15.704324,-13.86801,-7.1733146,-10.793342,9.323428,4.1809025,0.10733727916033435,0.36289513,5067.345074219336,happy,female,data\Actor_06\03-01-03-02-01-01-06.wav,non-urgent
-485.51123,42.38798,-45.32649,-14.422402,-9.234356,1.087739,-19.549278,-11.127477,-11.445007,-9.855343,-12.610653,1.9391221,-5.567971,0.10908892110812883,0.41526377,5795.694213152079,happy,female,data\Actor_06\03-01-03-02-01-02-06.wav,non-urgent
-484.18665,40.238735,-47.015965,-13.493349,-8.785811,1.4309944,-23.656483,-11.573657,-12.019522,-11.572693,-8.228212,3.106581,-7.728936,0.1027402052238806,0.42073584,5695.504451701649,happy,female,data\Actor_06\03-01-03-02-02-01-06.wav,non-urgent
-469.18704,47.724255,-40.387558,-15.152857,-4.8166256,1.3948016,-22.896873,-15.089243,-10.314308,-10.407693,-6.202414,3.1687143,-7.077639,0.09126092132026627,0.38662255,4453.451648031244,happy,female,data\Actor_06\03-01-03-02-02-02-06.wav,non-urgent
-781.7784,76.38863,-5.567322,16.75249,0.089470066,11.96041,-7.5350847,-4.4526343,-7.23544,-6.6756196,0.93023354,-2.8291128,0.22928882,0.06485395289179105,0.5212271,6206.886452508,sad,female,data\Actor_06\03-01-04-01-01-01-06.wav,urgent
-760.2038,82.78668,-12.983112,13.90902,4.607139,11.596461,-11.681246,-7.079911,-8.173424,-8.096255,2.209978,-2.6249802,-3.0217104,0.06698698687130178,0.45627552,5509.855063144742,sad,female,data\Actor_06\03-01-04-01-01-02-06.wav,urgent
-739.06885,68.97819,-3.521416,8.448589,-5.7618003,7.108215,-12.136314,-6.158264,-10.154979,-10.241537,-1.782311,-3.812592,-3.4111238,0.06169568395322086,0.5029397,6534.038306798886,sad,female,data\Actor_06\03-01-04-01-02-01-06.wav,urgent
-772.6052,74.98836,-2.319596,10.768792,-5.3147073,10.790869,-11.333268,-6.382632,-9.749051,-8.5212345,-0.8131559,-2.3640928,-2.6014967,0.06152494920665635,0.47900355,5979.969322080084,sad,female,data\Actor_06\03-01-04-01-02-02-06.wav,urgent
-538.00366,48.87625,-42.743336,-2.7120426,-3.0545266,5.1465025,-22.605494,-3.842747,-3.8082068,-14.554675,-2.2159712,3.6610348,-7.4154654,0.1093045391613924,0.44802555,5737.435072259176,sad,female,data\Actor_06\03-01-04-02-01-01-06.wav,urgent
-728.8901,59.39587,-20.916838,8.074091,-6.1642876,4.6396756,-17.723711,-4.867445,-7.6284394,-11.7288475,0.1415838,2.0757425,-2.0905974,0.08160384537337663,0.4678672,5790.516947122225,sad,female,data\Actor_06\03-01-04-02-01-02-06.wav,urgent
-539.8534,50.83616,-25.744158,3.211646,-11.660536,2.1852994,-18.576763,-4.1540427,-6.56839,-11.744352,-2.22522,-0.38392952,-8.800098,0.11180510344328703,0.45918784,6160.978798404739,sad,female,data\Actor_06\03-01-04-02-02-01-06.wav,urgent
-601.22845,67.22256,-43.22933,6.640947,-10.576337,7.2271523,-29.964558,-9.75127,-12.751556,-18.716078,-3.6401722,3.8949442,-8.069677,0.1038248268469657,0.4064151,5274.82034401236,sad,female,data\Actor_06\03-01-04-02-02-02-06.wav,urgent
-648.0217,63.34721,-16.731077,3.6040108,1.2166498,3.2086396,-13.740052,-3.57434,-8.288426,-6.9835887,-2.4755273,-2.0340204,-3.5617228,0.08465058924788135,0.47409326,5686.654741076562,angry,female,data\Actor_06\03-01-05-01-01-01-06.wav,urgent
-647.54266,77.7722,-11.207561,12.850751,3.8746831,7.2319894,-13.245911,-0.6440453,-7.0401073,-6.635784,-2.0067537,0.011814803,-0.01708968,0.08022474028150134,0.51374453,5484.8365883392125,angry,female,data\Actor_06\03-01-05-01-01-02-06.wav,urgent
-604.39777,65.40564,-19.087898,2.2016296,-3.8812475,0.50133985,-21.305948,-4.8047795,-9.561754,-12.292964,-3.3509316,-1.1010501,-4.096262,0.09638053797468354,0.4502737,5756.950119963748,angry,female,data\Actor_06\03-01-05-01-02-01-06.wav,urgent
-573.6514,55.04719,-16.191498,3.3417962,-3.8714042,0.09816538,-16.442095,-5.7413125,-5.57229,-9.8566065,-4.522477,-1.0006738,-2.6680765,0.09921181267076502,0.46677774,5937.1375542764135,angry,female,data\Actor_06\03-01-05-01-02-02-06.wav,urgent
-374.82858,45.08974,-35.61872,-16.695122,-11.255357,-4.590291,-20.95162,-5.1012225,-8.588924,-10.689441,-3.8886225,2.3984988,0.3981083,0.10597985998376623,0.42337352,5676.994119603738,angry,female,data\Actor_06\03-01-05-02-01-01-06.wav,urgent
-389.973,45.46704,-36.46586,-13.050208,-10.678765,-2.5088701,-21.19824,-4.1147485,-8.531493,-7.584085,-4.4957457,0.60464174,-0.34129253,0.11167301226265823,0.40873602,5156.348153272145,angry,female,data\Actor_06\03-01-05-02-01-02-06.wav,urgent
-394.4819,40.03071,-29.224438,-12.893313,-14.664667,-3.3436122,-24.441795,-2.5518978,-7.242924,-11.303536,-6.244759,0.34570718,-7.217691,0.11871908723021583,0.41466203,5887.603223787258,angry,female,data\Actor_06\03-01-05-02-02-01-06.wav,urgent
-412.8523,41.163254,-32.127094,-10.742178,-10.059185,-2.6104813,-22.063776,0.18856215,-7.0065203,-12.419465,-6.181539,-1.8752118,-6.786009,0.11589006696428572,0.4045659,5091.491550379839,angry,female,data\Actor_06\03-01-05-02-02-02-06.wav,urgent
-706.16113,69.24902,-12.193131,7.8442526,-4.807556,12.632401,-13.430634,-2.1288419,-8.727879,-6.395971,-0.68556887,-0.65708786,-4.539714,0.07749352776759531,0.50686806,6170.3612069699575,fearful,female,data\Actor_06\03-01-06-01-01-01-06.wav,urgent
-689.3041,78.4527,-22.808409,5.914672,2.1946063,11.987536,-14.404403,-3.0464222,-9.5674715,-10.421532,1.6596723,2.4658258,-5.3814692,0.08731919988390092,0.4891806,5605.806227236026,fearful,female,data\Actor_06\03-01-06-01-01-02-06.wav,urgent
-676.7442,70.20417,-12.805855,2.218445,-5.0519023,7.8292093,-19.823072,-6.7644124,-12.74171,-12.5507765,-2.5946822,-0.43780792,-7.3700385,0.08495656483208955,0.44163576,5762.0174079470935,fearful,female,data\Actor_06\03-01-06-01-02-01-06.wav,urgent
-675.3297,63.21178,-11.654977,9.173197,-3.2936656,12.814124,-14.673178,-5.1945376,-8.607683,-7.6521463,0.06305294,-1.4008241,-4.4405475,0.0918948280775076,0.5101757,6205.692552870226,fearful,female,data\Actor_06\03-01-06-01-02-02-06.wav,urgent
-405.236,42.63794,-51.957912,-17.508692,-15.064602,-4.971623,-19.916105,-16.536037,-16.146717,-5.348472,-3.4939702,12.639794,10.506026,0.11039022406524927,0.31635565,4485.43530815109,fearful,female,data\Actor_06\03-01-06-02-01-01-06.wav,urgent
-407.7009,36.308372,-48.177834,-16.509857,-15.522624,-6.4527416,-23.39292,-14.367491,-9.536464,-2.370894,-0.8488685,15.74098,12.900077,0.11217756102071005,0.31581697,4572.085320049375,fearful,female,data\Actor_06\03-01-06-02-01-02-06.wav,urgent
-427.01346,41.47662,-47.29987,-10.3636055,-18.520557,-2.2371206,-24.6353,-16.975168,-11.929381,-9.798536,-5.392827,9.718987,4.517826,0.13001218616452992,0.3404541,4995.671511236345,fearful,female,data\Actor_06\03-01-06-02-02-01-06.wav,urgent
-368.05917,39.131107,-46.64387,-17.280827,-22.566322,-0.98935205,-22.741255,-13.1342535,-7.591075,0.27452546,2.818435,18.046015,13.240598,0.12944739360754987,0.3183244,4903.647282161522,fearful,female,data\Actor_06\03-01-06-02-02-02-06.wav,urgent
-718.33795,83.775734,-10.532091,14.579582,-8.153665,7.6110387,-13.185247,-5.0732956,-12.631404,-7.4369893,-3.287561,-3.2462053,-3.6715481,0.07245114219224924,0.43458766,5085.680094903512,disgust,female,data\Actor_06\03-01-07-01-01-01-06.wav,urgent
-746.84735,66.07601,-7.9269695,16.191668,-1.1958228,8.4654875,-9.016899,0.33046493,-11.256493,-3.0241997,-1.1394885,1.9444678,-3.194005,0.07777066123753117,0.43156847,5510.896576439273,disgust,female,data\Actor_06\03-01-07-01-01-02-06.wav,urgent
-787.4722,58.103165,4.6398044,14.107576,-11.283277,7.5317636,-6.7445197,-5.9489746,-12.463589,-3.1103106,-2.7152522,-2.8157105,-3.2317882,0.06589710202991453,0.4848484,6425.064851062948,disgust,female,data\Actor_06\03-01-07-01-02-01-06.wav,urgent
-745.98395,60.662273,-2.9393277,11.873779,-10.648389,10.891391,-11.088223,-7.028766,-13.442156,-4.699273,-0.63394403,-4.0726924,-7.0729966,0.07825960726351351,0.40231276,4896.401783079349,disgust,female,data\Actor_06\03-01-07-01-02-02-06.wav,urgent
-586.4936,50.82391,-20.859858,3.5630867,-6.3549786,-1.5031474,-21.45965,-5.897205,-10.310334,-5.7842603,-6.885939,-1.4328071,-5.0612974,0.09173281830136139,0.40054,5354.6038039475,disgust,female,data\Actor_06\03-01-07-02-01-01-06.wav,urgent
-687.5083,66.78211,-18.883026,-0.4805814,-4.8789,-3.2152932,-15.660712,-7.3110166,-9.110935,-7.2761707,-3.981827,-1.9911078,-5.830417,0.057961623733108106,0.405745,5053.742677856936,disgust,female,data\Actor_06\03-01-07-02-01-02-06.wav,urgent
-629.46295,66.98709,-10.120667,2.2578092,-3.9102123,4.96349,-15.361145,-9.032662,-9.719402,-3.5475383,-3.6072872,-2.1067884,-6.891881,0.0873752885883905,0.5002172,6001.4223577964185,disgust,female,data\Actor_06\03-01-07-02-02-01-06.wav,urgent
-673.5971,66.37311,2.418327,11.185238,-3.2442987,5.791528,-7.7468686,-3.5326233,-3.6031153,-0.48248437,-0.2268842,1.9832561,1.1216587,0.07757126549932976,0.50343883,5557.701633387282,disgust,female,data\Actor_06\03-01-07-02-02-02-06.wav,urgent
-763.42786,73.529305,-6.8283434,5.0051713,-3.3933992,7.140934,-11.051926,-2.5068452,-8.445263,-5.621273,-0.9042172,-1.5756575,-3.4416962,0.05332223992598684,0.5004208,5788.474428178614,surprised,female,data\Actor_06\03-01-08-01-01-01-06.wav,urgent
-722.79346,64.21685,-9.025169,0.8867537,-2.9964635,4.025441,-12.680365,-3.5293932,-9.380221,-9.209736,-0.5865555,-2.5455964,-5.158428,0.05255126953125,0.43717256,5115.162279991326,surprised,female,data\Actor_06\03-01-08-01-01-02-06.wav,urgent
-702.38635,58.243023,-5.4226384,1.9346088,-6.2564692,4.6922464,-13.596423,-4.7090716,-10.352064,-7.049742,-0.86484325,-1.2889204,-5.41542,0.07529588870431894,0.5253199,7064.302874472941,surprised,female,data\Actor_06\03-01-08-01-02-01-06.wav,urgent
-708.7773,73.450836,-3.2192984,9.616067,-1.2912335,10.986929,-13.941433,-5.2214346,-10.556053,-5.04459,2.8956165,1.0174403,-3.4875224,0.07501489671610169,0.49690813,5971.026550685291,surprised,female,data\Actor_06\03-01-08-01-02-02-06.wav,urgent
-717.5757,79.602974,-13.107271,7.6213474,0.22719514,9.038008,-18.661291,-3.940175,-11.512816,-5.4177423,3.147604,-2.6033888,-5.2764373,0.08805124383223684,0.5046218,5995.2411729174755,surprised,female,data\Actor_06\03-01-08-02-01-01-06.wav,urgent
-605.0874,55.275497,-23.393785,-7.995293,-6.9491367,-2.1199071,-17.265993,-5.1109557,-10.836966,-10.59833,-4.4940248,-0.45501125,-4.9166675,0.08866476710838607,0.51478183,6381.842666168671,surprised,female,data\Actor_06\03-01-08-02-01-02-06.wav,urgent
-610.2141,51.69551,-21.12021,-3.0954087,-5.5816274,3.3488526,-18.5954,-6.7456226,-13.261194,-11.2469635,-1.9342049,0.09000776,-8.470365,0.10569241431451613,0.48130202,6518.812286874547,surprised,female,data\Actor_06\03-01-08-02-02-01-06.wav,urgent
-608.8314,50.989857,-16.87635,-6.3927217,-10.912248,3.7400644,-19.679558,-5.2548885,-13.089554,-13.068455,-2.8921685,1.2514365,-6.6063004,0.10088279952242525,0.46042353,6469.621186459657,surprised,female,data\Actor_06\03-01-08-02-02-02-06.wav,urgent
-685.1911,91.44493,6.7003827,19.388222,8.06428,17.239891,-7.018652,2.3264654,-8.858726,-1.7122339,2.0464091,-2.941984,-3.6179066,0.07312078423838798,0.5560502,5520.585519175772,neutral,male,data\Actor_07\03-01-01-01-01-01-07.wav,non-urgent
-682.37585,94.25595,8.088109,20.869526,7.5562816,18.462164,-7.737593,3.6498573,-9.894825,-0.8045713,3.128355,-1.6335583,-2.6802006,0.07466873468137254,0.5606366,5368.510910306194,neutral,male,data\Actor_07\03-01-01-01-01-02-07.wav,non-urgent
